[-4914.414],"{'qw': 5.0, 'ab': 1.0, 'wa': 0.0, 'ic': 2.0, 'ps': 3.0}",[88620.414   1085.5862]
[-5449.241],"{'qw': 4.0, 'ab': 6.0, 'wa': 0.0, 'ic': 0.0, 'ps': 2.0}",[44586.62     550.7586]
[-5483.6206],"{'qw': 3.0, 'ab': 2.0, 'wa': 1.0, 'ic': 1.0, 'ps': 3.0}",[40260.137     516.37933]
[-1261.3794],"{'qw': 5.0, 'ab': 6.0, 'wa': 0.0, 'ic': 2.0, 'ps': 0.0}",[301738.06     4738.6206]
[-1374.6895],"{'qw': 3.0, 'ab': 0.0, 'wa': 1.0, 'ic': 1.0, 'ps': 3.0}",[332526.62     4625.3105]
[-1294.1724],"{'qw': 1.0, 'ab': 7.0, 'wa': 1.0, 'ic': 4.0, 'ps': 4.0}",[323708.7      4705.8276]
[-1418.6553],"{'qw': 4.0, 'ab': 3.0, 'wa': 0.0, 'ic': 2.0, 'ps': 4.0}",[310063.03     4581.3447]
[-5549.8276],"{'qw': 2.0, 'ab': 2.0, 'wa': 1.0, 'ic': 1.0, 'ps': 2.0}",[33388.83      450.17242]
[-4909.207],"{'qw': 5.0, 'ab': 7.0, 'wa': 0.0, 'ic': 2.0, 'ps': 1.0}",[88452.69    1090.7931]
[-4886.9316],"{'qw': 2.0, 'ab': 5.0, 'wa': 0.0, 'ic': 4.0, 'ps': 3.0}",[89041.85    1113.0686]
[-5016.8623],"{'qw': 1.0, 'ab': 3.0, 'wa': 1.0, 'ic': 1.0, 'ps': 1.0}",[77300.        983.13794]
[-5742.517],"{'qw': 4.0, 'ab': 4.0, 'wa': 0.0, 'ic': 1.0, 'ps': 2.0}",[15089.518     257.48276]
[-5584.552],"{'qw': 5.0, 'ab': 7.0, 'wa': 1.0, 'ic': 2.0, 'ps': 3.0}",[31050.621     415.44827]
[-5660.6553],"{'qw': 1.0, 'ab': 2.0, 'wa': 0.0, 'ic': 0.0, 'ps': 3.0}",[23106.482     339.34482]
[-5682.517],"{'qw': 4.0, 'ab': 5.0, 'wa': 0.0, 'ic': 1.0, 'ps': 2.0}",[20864.        317.48276]
[-5552.276],"{'qw': 4.0, 'ab': 4.0, 'wa': 1.0, 'ic': 4.0, 'ps': 2.0}",[33190.9       447.72415]
[-5487.6895],"{'qw': 1.0, 'ab': 2.0, 'wa': 1.0, 'ic': 2.0, 'ps': 1.0}",[30853.518     512.31036]
[-5325.8613],"{'qw': 5.0, 'ab': 5.0, 'wa': 1.0, 'ic': 5.0, 'ps': 1.0}",[47173.523    674.1386]
[-1371.5518],"{'qw': 6.0, 'ab': 6.0, 'wa': 1.0, 'ic': 0.0, 'ps': 0.0}",[298529.66    4628.448]
[-4909.276],"{'qw': 1.0, 'ab': 3.0, 'wa': 0.0, 'ic': 0.0, 'ps': 1.0}",[87403.586   1090.7241]
[-4896.4834],"{'qw': 2.0, 'ab': 5.0, 'wa': 1.0, 'ic': 4.0, 'ps': 1.0}",[87763.28    1103.5166]
[-5354.4536],"{'qw': 6.0, 'ab': 6.0, 'wa': 0.0, 'ic': 3.0, 'ps': 3.0}",[43646.04     645.5462]
[-5532.8623],"{'qw': 5.0, 'ab': 0.0, 'wa': 0.0, 'ic': 2.0, 'ps': 2.0}",[34972.137     467.13794]
[-5663.4136],"{'qw': 5.0, 'ab': 5.0, 'wa': 0.0, 'ic': 3.0, 'ps': 3.0}",[22500.965    336.5862]
[-5340.8276],"{'qw': 3.0, 'ab': 4.0, 'wa': 1.0, 'ic': 2.0, 'ps': 1.0}",[45915.035    659.1724]
[-5352.828],"{'qw': 3.0, 'ab': 5.0, 'wa': 1.0, 'ic': 5.0, 'ps': 1.0}",[43932.656     647.17175]
[-5605.8965],"{'qw': 3.0, 'ab': 1.0, 'wa': 1.0, 'ic': 0.0, 'ps': 2.0}",[28260.69      394.10345]
[-1548.9312],"{'qw': 3.0, 'ab': 5.0, 'wa': 0.0, 'ic': 4.0, 'ps': 0.0}",[291309.25    4451.069]
[-5639.1577],"{'qw': 2.0, 'ab': 2.0, 'wa': 1.0, 'ic': 2.0, 'ps': 2.0}",[24687.8      360.8424]
[-5421.483],"{'qw': 5.0, 'ab': 4.0, 'wa': 0.0, 'ic': 5.0, 'ps': 4.0}",[46029.516    578.5172]
[-5443.1724],"{'qw': 4.0, 'ab': 5.0, 'wa': 1.0, 'ic': 1.0, 'ps': 3.0}",[44821.1      556.8276]
[-5419.436],"{'qw': 2.0, 'ab': 1.0, 'wa': 1.0, 'ic': 0.0, 'ps': 3.0}",[45638.254    580.5638]
[-5650.207],"{'qw': 2.0, 'ab': 6.0, 'wa': 1.0, 'ic': 0.0, 'ps': 3.0}",[23632.275    349.7931]
[-5281.1724],"{'qw': 2.0, 'ab': 1.0, 'wa': 0.0, 'ic': 5.0, 'ps': 1.0}",[50585.1      718.8276]
[-5711.4136],"{'qw': 1.0, 'ab': 6.0, 'wa': 1.0, 'ic': 3.0, 'ps': 2.0}",[19096.965    288.5862]
