[-49501.516],"{'qw': 2.0, 'ab': 4.0, 'wa': 0.0, 'ic': 4.0, 'ps': 4.0}",[1993.931    498.48276]
[-49502.234],"{'qw': 2.0, 'ab': 4.0, 'wa': 1.0, 'ic': 5.0, 'ps': 3.0}",[1991.0673  497.7669]
[-49500.93],"{'qw': 5.0, 'ab': 6.0, 'wa': 0.0, 'ic': 1.0, 'ps': 1.0}",[1996.2759   499.06897]
[-49501.83],"{'qw': 4.0, 'ab': 3.0, 'wa': 1.0, 'ic': 1.0, 'ps': 4.0}",[1992.6897   498.17242]
[-49500.965],"{'qw': 5.0, 'ab': 2.0, 'wa': 1.0, 'ic': 3.0, 'ps': 1.0}",[1996.138   499.0345]
[-49500.758],"{'qw': 5.0, 'ab': 0.0, 'wa': 0.0, 'ic': 4.0, 'ps': 1.0}",[1996.9656  499.2414]
[-49750.9],"{'qw': 1.0, 'ab': 1.0, 'wa': 0.0, 'ic': 0.0, 'ps': 2.0}",[996.4138  249.10345]
[143161.6],"{'qw': 4.0, 'ab': 6.0, 'wa': 1.0, 'ic': 2.0, 'ps': 0.0}",[772646.4 193161.6]
[152393.06],"{'qw': 3.0, 'ab': 4.0, 'wa': 1.0, 'ic': 1.0, 'ps': 3.0}",[809572.25 202393.06]
[145413.97],"{'qw': 5.0, 'ab': 4.0, 'wa': 1.0, 'ic': 3.0, 'ps': 0.0}",[781655.9  195413.97]
