[-42916.55],"{'qw': 1.0, 'ab': 5.0, 'wa': 0.0, 'ic': 3.0, 'ps': 0.0}",[576360.1     7083.448]
[-46676.484],"{'qw': 2.0, 'ab': 7.0, 'wa': 1.0, 'ic': 3.0, 'ps': 0.0}",[256090.06     3323.5173]
[-43299.484],"{'qw': 1.0, 'ab': 7.0, 'wa': 1.0, 'ic': 0.0, 'ps': 0.0}",[533511.9     6700.517]
[-44824.312],"{'qw': 1.0, 'ab': 3.0, 'wa': 1.0, 'ic': 5.0, 'ps': 0.0}",[366237.66     5175.6895]
[-45686.758],"{'qw': 5.0, 'ab': 7.0, 'wa': 1.0, 'ic': 3.0, 'ps': 0.0}",[273604.56    4313.241]
[-43190.07],"{'qw': 6.0, 'ab': 0.0, 'wa': 0.0, 'ic': 5.0, 'ps': 0.0}",[536382.6     6809.931]
[-43448.83],"{'qw': 1.0, 'ab': 0.0, 'wa': 0.0, 'ic': 0.0, 'ps': 0.0}",[521865.1      6551.1724]
[-43934.38],"{'qw': 6.0, 'ab': 6.0, 'wa': 0.0, 'ic': 1.0, 'ps': 0.0}",[486013.78     6065.6206]
[-43874.1],"{'qw': 3.0, 'ab': 0.0, 'wa': 0.0, 'ic': 5.0, 'ps': 0.0}",[485243.3      6125.8965]
[-44688.656],"{'qw': 6.0, 'ab': 4.0, 'wa': 1.0, 'ic': 2.0, 'ps': 0.0}",[397358.62     5311.3447]
[-44032.9],"{'qw': 4.0, 'ab': 3.0, 'wa': 1.0, 'ic': 4.0, 'ps': 0.0}",[459850.22     5967.1035]
[-47005.17],"{'qw': 6.0, 'ab': 0.0, 'wa': 1.0, 'ic': 0.0, 'ps': 0.0}",[220307.45     2994.8276]
[-45638.793],"{'qw': 6.0, 'ab': 0.0, 'wa': 1.0, 'ic': 3.0, 'ps': 0.0}",[273808.8     4361.207]
[-44306.83],"{'qw': 4.0, 'ab': 1.0, 'wa': 0.0, 'ic': 2.0, 'ps': 0.0}",[421722.75     5693.1724]
[-43244.723],"{'qw': 3.0, 'ab': 3.0, 'wa': 0.0, 'ic': 0.0, 'ps': 0.0}",[535374.06    6755.276]
[-43222.656],"{'qw': 6.0, 'ab': 2.0, 'wa': 0.0, 'ic': 2.0, 'ps': 0.0}",[536216.7      6777.3447]
[-43958.17],"{'qw': 1.0, 'ab': 0.0, 'wa': 0.0, 'ic': 3.0, 'ps': 0.0}",[485073.94     6041.8276]
[-43882.62],"{'qw': 2.0, 'ab': 4.0, 'wa': 0.0, 'ic': 3.0, 'ps': 0.0}",[487132.       6117.3794]
[-44325.793],"{'qw': 3.0, 'ab': 5.0, 'wa': 1.0, 'ic': 4.0, 'ps': 0.0}",[434835.3     5674.207]
[-45835.62],"{'qw': 1.0, 'ab': 0.0, 'wa': 1.0, 'ic': 0.0, 'ps': 0.0}",[280526.06     4164.3794]
[-42857.516],"{'qw': 1.0, 'ab': 2.0, 'wa': 0.0, 'ic': 5.0, 'ps': 0.0}",[585585.6     7142.483]
[-46409.793],"{'qw': 6.0, 'ab': 3.0, 'wa': 1.0, 'ic': 0.0, 'ps': 0.0}",[274521.53     3590.2068]
[-44396.758],"{'qw': 4.0, 'ab': 7.0, 'wa': 1.0, 'ic': 1.0, 'ps': 0.0}",[414091.03    5603.241]
[-43251.035],"{'qw': 1.0, 'ab': 2.0, 'wa': 0.0, 'ic': 0.0, 'ps': 0.0}",[536702.6      6748.9653]
[-43250.45],"{'qw': 6.0, 'ab': 7.0, 'wa': 0.0, 'ic': 0.0, 'ps': 0.0}",[533722.75    6749.552]
[-43213.55],"{'qw': 6.0, 'ab': 3.0, 'wa': 0.0, 'ic': 4.0, 'ps': 0.0}",[532299.75    6786.448]
[-45307.688],"{'qw': 1.0, 'ab': 1.0, 'wa': 1.0, 'ic': 2.0, 'ps': 0.0}",[319164.       4692.3105]
[-44780.45],"{'qw': 4.0, 'ab': 6.0, 'wa': 0.0, 'ic': 3.0, 'ps': 0.0}",[389938.9     5219.552]
[-43902.93],"{'qw': 6.0, 'ab': 7.0, 'wa': 0.0, 'ic': 5.0, 'ps': 0.0}",[486202.9     6097.069]
[-43890.516],"{'qw': 3.0, 'ab': 5.0, 'wa': 0.0, 'ic': 2.0, 'ps': 0.0}",[483596.56    6109.483]
[-43846.45],"{'qw': 4.0, 'ab': 0.0, 'wa': 1.0, 'ic': 1.0, 'ps': 0.0}",[486781.94    6153.552]
[-45022.137],"{'qw': 2.0, 'ab': 2.0, 'wa': 0.0, 'ic': 2.0, 'ps': 0.0}",[376113.38     4977.8623]
[-46008.72],"{'qw': 6.0, 'ab': 5.0, 'wa': 1.0, 'ic': 0.0, 'ps': 0.0}",[292498.4     3991.282]
[-43229.38],"{'qw': 6.0, 'ab': 2.0, 'wa': 1.0, 'ic': 4.0, 'ps': 0.0}",[540244.1      6770.6206]
[-43232.55],"{'qw': 3.0, 'ab': 4.0, 'wa': 1.0, 'ic': 0.0, 'ps': 0.0}",[536300.94    6767.448]
[-43636.1],"{'qw': 6.0, 'ab': 0.0, 'wa': 1.0, 'ic': 5.0, 'ps': 0.0}",[486159.03     6363.8965]
[-45809.],"{'qw': 4.0, 'ab': 0.0, 'wa': 1.0, 'ic': 4.0, 'ps': 0.0}",[269185.53   4191.  ]
[-44273.45],"{'qw': 4.0, 'ab': 1.0, 'wa': 0.0, 'ic': 0.0, 'ps': 0.0}",[446891.6     5726.552]
[-43874.55],"{'qw': 5.0, 'ab': 5.0, 'wa': 1.0, 'ic': 3.0, 'ps': 0.0}",[488668.7     6125.448]
[-43784.83],"{'qw': 4.0, 'ab': 2.0, 'wa': 1.0, 'ic': 3.0, 'ps': 0.0}",[492807.6      6215.1724]
[-44084.207],"{'qw': 1.0, 'ab': 2.0, 'wa': 1.0, 'ic': 0.0, 'ps': 0.0}",[458643.3     5915.793]
[-44627.38],"{'qw': 1.0, 'ab': 0.0, 'wa': 1.0, 'ic': 4.0, 'ps': 0.0}",[399040.8      5372.6206]
[-46958.17],"{'qw': 4.0, 'ab': 6.0, 'wa': 1.0, 'ic': 0.0, 'ps': 0.0}",[228658.2      3041.8276]
[-43288.965],"{'qw': 4.0, 'ab': 7.0, 'wa': 1.0, 'ic': 5.0, 'ps': 0.0}",[532433.4      6711.0347]
[-44387.656],"{'qw': 6.0, 'ab': 2.0, 'wa': 1.0, 'ic': 0.0, 'ps': 0.0}",[414151.2      5612.3447]
[-45720.723],"{'qw': 6.0, 'ab': 7.0, 'wa': 0.0, 'ic': 2.0, 'ps': 0.0}",[272411.2     4279.276]
[-43828.688],"{'qw': 6.0, 'ab': 5.0, 'wa': 1.0, 'ic': 4.0, 'ps': 0.0}",[471282.75     6171.3105]
[-43649.07],"{'qw': 3.0, 'ab': 5.0, 'wa': 1.0, 'ic': 5.0, 'ps': 0.0}",[507777.38    6350.931]
[-43912.207],"{'qw': 6.0, 'ab': 4.0, 'wa': 0.0, 'ic': 2.0, 'ps': 0.0}",[485874.9     6087.793]
[-43838.035],"{'qw': 4.0, 'ab': 4.0, 'wa': 1.0, 'ic': 1.0, 'ps': 0.0}",[488728.       6161.9653]
[-44715.17],"{'qw': 1.0, 'ab': 7.0, 'wa': 1.0, 'ic': 2.0, 'ps': 0.0}",[396537.53     5284.8276]
[-44233.207],"{'qw': 4.0, 'ab': 0.0, 'wa': 0.0, 'ic': 3.0, 'ps': 0.0}",[439248.28    5766.793]
[-47067.69],"{'qw': 1.0, 'ab': 0.0, 'wa': 1.0, 'ic': 5.0, 'ps': 0.0}",[207207.03     2932.3103]
[-44651.484],"{'qw': 4.0, 'ab': 3.0, 'wa': 0.0, 'ic': 0.0, 'ps': 0.0}",[384534.22    5348.517]
[-43254.],"{'qw': 1.0, 'ab': 5.0, 'wa': 1.0, 'ic': 2.0, 'ps': 0.0}",[537537.4   6746. ]
[-43265.484],"{'qw': 4.0, 'ab': 2.0, 'wa': 1.0, 'ic': 5.0, 'ps': 0.0}",[531543.9     6734.517]
[-43356.207],"{'qw': 1.0, 'ab': 7.0, 'wa': 0.0, 'ic': 0.0, 'ps': 0.0}",[526626.75     6643.7915]
[-43935.137],"{'qw': 3.0, 'ab': 7.0, 'wa': 0.0, 'ic': 1.0, 'ps': 0.0}",[486948.97     6064.8623]
[-43889.137],"{'qw': 1.0, 'ab': 3.0, 'wa': 1.0, 'ic': 2.0, 'ps': 0.0}",[486674.75     6110.8623]
